% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.385214	4	21	1	6.09941e-10	2.93866	0
0.385214	4	23	5	6.55404e-10	3.15223	0
0.385214	4	24	3	5.91134e-10	3.03435	0
0.385214	4	29	2	1.27942e-12	0.00384559	0
0.385214	4	30	4	1.06472e-09	8.44161	0
0.385214	5	11	3	5.95666e-10	2.88776	0
0.385214	5	12	4	5.82023e-10	2.84726	0
0.385214	5	18	2	4.71364e-10	2.07569	0
0.385214	5	19	1	2.62989e-10	0.570725	0
0.385214	5	51	5	5.27761e-10	2.10413	0
0.385214	6	4	1	2.04496e-10	431115	0
0.385214	6	6	2	4.74698e-10	1.00075e+06	0
0.385214	6	41	3	6.74803e-06	1.42261e+10	0
0.385214	7	42	3	6.74803e-06	1.42261e+10	0
0.385214	7	44	1	6.74803e-06	1.42261e+10	0
0.385214	7	50	2	2.80127e-10	590560	0
0.385214	8	16	3	1.14398e-10	241172	0
0.385214	8	17	2	1.70243e-09	3.58904e+06	0
0.385214	8	43	1	6.74803e-06	1.42261e+10	0
0.385214	9	20	1	9.03617e-10	1.90499e+06	0
0.385214	10	36	1	2.05952e-10	0.862148	0
0.385214	10	38	2	5.66713e-10	2.74886	0
0.385214	10	45	3	6.74803e-06	34446.3	0
0.385214	11	46	2	6.74803e-06	34446.3	0
0.385214	11	57	1	6.73611e-10	2.95584	0
0.385214	12	47	1	6.74803e-06	1.42261e+10	0
0.385214	13	22	2	2.53662e-10	534766	0
0.385214	13	48	1	6.74803e-06	1.42261e+10	0
0.386214	1	2	1	3.1414e-10	662266	0
0.386214	1	5	2	5.40921e-10	1.14036e+06	0
0.386214	2	35	1	6.57193e-10	1.38549e+06	0
0.386214	2	37	2	4.802e-10	1.01235e+06	0
0.386214	2	39	3	2.47059e-10	520845	0
0.386214	3	1	39	4.61741e-10	5.78136	0
0.386214	3	3	20	4.41791e-10	11.8554	0
0.386214	3	7	3	3.80542e-10	21.3926	0
0.386214	3	8	29	7.29884e-10	25.4518	0
0.386214	3	9	19	4.98243e-10	7.85575	0
0.386214	3	10	5	2.30866e-10	1.47542	0
0.386214	3	13	31	3.70747e-10	10.9961	0
0.386214	3	14	34	4.05627e-10	32.4874	0
0.386214	3	15	8	4.34232e-10	33.9988	0
0.386214	3	25	37	2.33566e-10	0.948405	0
0.386214	3	26	23	2.47362e-10	0.593884	0
0.386214	3	27	2	2.36024e-10	0.420864	0
0.386214	3	28	28	3.96467e-10	4.37725	0
0.386214	3	31	24	3.88559e-10	4.51428	0
0.386214	3	32	22	4.68288e-10	6.97624	0
0.386214	3	33	38	2.81731e-10	2.88176	0
0.386214	3	34	4	2.82781e-10	1.83707	0
0.386214	3	40	33	2.01619e-10	0.531482	0
0.386214	3	49	18	4.76199e-10	6.45761	0
0.386214	3	52	32	2.04111e-10	19.52	0
0.386214	3	53	35	2.76434e-10	0.606824	0
0.386214	3	54	7	4.53598e-10	1.54646	0
0.386214	3	55	1	4.72373e-10	6.84368	0
0.386214	3	56	21	2.23116e-10	0.803249	0
0.386214	3	58	30	4.45378e-10	8.34794	0
0.386214	3	59	6	2.97574e-10	13.9484	0
0.386214	3	60	17	3.9706e-10	21.3467	0
0.386214	4	21	1	6.10469e-10	2.04863	0
0.386214	4	23	5	6.55404e-10	2.83289	0
0.386214	4	24	3	5.91134e-10	2.88311	0
0.386214	4	29	2	1.29884e-12	0.00303663	0
0.386214	4	30	4	1.06472e-09	2.76202	0
0.386214	5	11	3	5.95666e-10	1.25577e+06	0
0.386214	5	12	4	5.82023e-10	1.22701e+06	0
0.386214	5	18	2	4.71108e-10	993183	0
0.386214	5	19	1	2.62662e-10	553740	0
0.386214	5	51	5	5.28467e-10	1.11411e+06	0
0.386214	6	4	1	2.03785e-10	429616	0
0.386214	6	6	2	4.72519e-10	996158	0
0.386214	6	41	3	6.74803e-06	1.42261e+10	0
0.386214	7	42	3	6.74803e-06	37934.6	0
0.386214	7	44	1	6.74803e-06	37934.6	0
0.386214	7	50	2	2.79524e-10	1.17328	0
0.386214	8	16	3	1.13988e-10	240307	0
0.386214	8	17	2	1.70243e-09	3.58904e+06	0
0.386214	8	43	1	6.74803e-06	1.42261e+10	0
0.386214	9	20	1	9.03617e-10	1.90499e+06	0
0.386214	10	36	1	2.0505e-10	0.979467	0
0.386214	10	38	2	5.66713e-10	3.0367	0
0.386214	10	45	3	6.74803e-06	41071.1	0
0.386214	11	46	2	6.74803e-06	41112.9	0
0.386214	11	57	1	6.73055e-10	3.39616	0
0.386214	12	47	1	6.74803e-06	1.42261e+10	0
0.386214	13	22	2	2.53468e-10	0.471692	0
0.386214	13	48	1	6.74803e-06	8831.39	0
0.387214	1	2	1	3.13997e-10	0.721223	0
0.387214	1	5	2	5.40921e-10	0.951097	0
0.387214	2	35	1	6.57196e-10	2.95707	0
0.387214	2	37	2	4.79762e-10	1.79083	0
0.387214	2	39	3	2.46563e-10	0.563258	0
0.387214	3	1	39	4.61741e-10	1.81198	0
0.387214	3	3	20	4.42135e-10	1.30738	0
0.387214	3	7	3	3.80542e-10	1.26676	0
0.387214	3	8	29	7.30316e-10	3.04325	0
0.387214	3	9	19	4.98243e-10	1.85175	0
0.387214	3	10	5	2.30533e-10	0.471047	0
0.387214	3	13	31	3.70747e-10	1.62385	0
0.387214	3	14	34	4.05627e-10	1.31204	0
0.387214	3	15	8	4.34232e-10	1.3975	0
0.387214	3	25	37	2.33255e-10	0.886215	0
0.387214	3	26	23	2.47016e-10	0.574467	0
0.387214	3	27	2	2.35626e-10	0.404727	0
0.387214	3	28	28	3.96467e-10	3.01933	0
0.387214	3	31	24	3.8842e-10	1.4458	0
0.387214	3	32	22	4.68465e-10	1.79664	0
0.387214	3	33	38	2.81456e-10	0.679401	0
0.387214	3	34	4	2.82427e-10	0.854675	0
0.387214	3	40	33	2.01288e-10	0.442983	0
0.387214	3	49	18	4.76199e-10	1.83079	0
0.387214	3	52	32	2.03918e-10	0.254405	0
0.387214	3	53	35	2.76018e-10	0.583714	0
0.387214	3	54	7	4.53626e-10	1.3832	0
0.387214	3	55	1	4.73473e-10	2.1482	0
0.387214	3	56	21	2.22687e-10	0.540661	0
0.387214	3	58	30	4.45674e-10	5.18727	0
0.387214	3	59	6	2.97401e-10	0.769378	0
0.387214	3	60	17	3.9706e-10	1.30942	0
0.387214	4	21	1	6.10998e-10	1.92789	0
0.387214	4	23	5	6.55404e-10	2.66378	0
0.387214	4	24	3	5.91134e-10	2.7227	0
0.387214	4	29	2	1.29121e-12	0.00277921	0
0.387214	4	30	4	1.06472e-09	2.63357	0
0.387214	5	11	3	5.95666e-10	2.53362	0
0.387214	5	12	4	5.82023e-10	2.5116	0
0.387214	5	18	2	4.70852e-10	1.1317	0
0.387214	5	19	1	2.62334e-10	0.506207	0
0.387214	5	51	5	5.29174e-10	1.75945	0
0.387214	6	4	1	2.03077e-10	0.378034	0
0.387214	6	6	2	4.70347e-10	0.88972	0
0.387214	6	41	3	6.74803e-06	8476.36	0
0.387214	7	42	3	6.74803e-06	1.42261e+10	0
0.387214	7	44	1	6.74803e-06	1.42261e+10	0
0.387214	7	50	2	2.78922e-10	588020	0
0.387214	8	16	3	1.1358e-10	0.322878	0
0.387214	8	17	2	1.70243e-09	2.86063	0
0.387214	8	43	1	6.74803e-06	8439.12	0
0.387214	9	20	1	9.03617e-10	1.90499e+06	0
0.387214	10	36	1	2.04153e-10	430392	0
0.387214	10	38	2	5.66713e-10	1.19474e+06	0
0.387214	10	45	3	6.74803e-06	1.42261e+10	0
0.387214	11	46	2	6.74803e-06	1.42261e+10	0
0.387214	11	57	1	6.72498e-10	1.41775e+06	0
0.387214	12	47	1	6.74803e-06	1.42261e+10	0
0.387214	13	22	2	2.53274e-10	0.441731	0
0.387214	13	48	1	6.74803e-06	8507.21	0
0.388214	1	2	1	3.13853e-10	661661	0
0.388214	1	5	2	5.40921e-10	1.14036e+06	0
0.388214	2	35	1	6.57197e-10	2.56877	0
0.388214	2	37	2	4.79324e-10	1.70709	0
0.388214	2	39	3	2.46069e-10	0.557729	0
0.388214	3	1	39	4.61741e-10	7.39157	0
0.388214	3	3	20	4.42479e-10	9.82207	0
0.388214	3	7	3	3.80542e-10	10.0276	0
0.388214	3	8	29	7.30749e-10	17.6129	0
0.388214	3	9	19	4.98243e-10	10.131	0
0.388214	3	10	5	2.30201e-10	1.52328	0
0.388214	3	13	31	3.70747e-10	1.94369	0
0.388214	3	14	34	4.05627e-10	1.37199	0
0.388214	3	15	8	4.34232e-10	1.46497	0
0.388214	3	25	37	2.32946e-10	16.118	0
0.388214	3	26	23	2.4667e-10	16.6042	0
0.388214	3	27	2	2.35229e-10	11.2209	0
0.388214	3	28	28	3.96467e-10	11.972	0
0.388214	3	31	24	3.88281e-10	1.44424	0
0.388214	3	32	22	4.68642e-10	1.78016	0
0.388214	3	33	38	2.81182e-10	0.604392	0
0.388214	3	34	4	2.82075e-10	0.637184	0
0.388214	3	40	33	2.00956e-10	0.443512	0
0.388214	3	49	18	4.76199e-10	8.29535	0
0.388214	3	52	32	2.03726e-10	0.25752	0
0.388214	3	53	35	2.75602e-10	16.0807	0
0.388214	3	54	7	4.53653e-10	18.5677	0
0.388214	3	55	1	4.74576e-10	2.23535	0
0.388214	3	56	21	2.22259e-10	0.54125	0
0.388214	3	58	30	4.45971e-10	19.9399	0
0.388214	3	59	6	2.97228e-10	0.82081	0
0.388214	3	60	17	3.9706e-10	10.7464	0
0.388214	4	21	1	6.11527e-10	1.28921e+06	0
0.388214	4	23	5	6.55404e-10	1.38171e+06	0
0.388214	4	24	3	5.91134e-10	1.24622e+06	0
0.388214	4	29	2	1.18578e-12	2499.83	0
0.388214	4	30	4	1.06472e-09	2.24462e+06	0
0.388214	5	11	3	5.95666e-10	2.77847	0
0.388214	5	12	4	5.82023e-10	2.76646	0
0.388214	5	18	2	4.70596e-10	1.16668	0
0.388214	5	19	1	2.62007e-10	0.522785	0
0.388214	5	51	5	5.29882e-10	1.8695	0
0.388214	6	4	1	2.02373e-10	426641	0
0.388214	6	6	2	4.68182e-10	987014	0
0.388214	6	41	3	6.74803e-06	1.42261e+10	0
0.388214	7	42	3	6.74803e-06	41081.2	0
0.388214	7	44	1	6.74803e-06	41081.2	0
0.388214	7	50	2	2.78322e-10	1.21459	0
0.388214	8	16	3	1.13174e-10	0.333735	0
0.388214	8	17	2	1.70243e-09	2.90871	0
0.388214	8	43	1	6.74803e-06	8558.73	0
0.388214	9	20	1	9.03617e-10	1.90499e+06	0
0.388214	10	36	1	2.03261e-10	0.444046	0
0.388214	10	38	2	5.66713e-10	3.00124	0
0.388214	10	45	3	6.74803e-06	8743.56	0
0.388214	11	46	2	6.74803e-06	1.42261e+10	0
0.388214	11	57	1	6.71938e-10	1.41657e+06	0
0.388214	12	47	1	6.74803e-06	1.42261e+10	0
0.388214	13	22	2	2.53078e-10	533536	0
0.388214	13	48	1	6.74803e-06	1.42261e+10	0
0.389214	1	2	1	3.1371e-10	0.669166	0
0.389214	1	5	2	5.40921e-10	0.934844	0
0.389214	2	35	1	6.57197e-10	2.66031	0
0.389214	2	37	2	4.78887e-10	1.47432	0
0.389214	2	39	3	2.45577e-10	0.50963	0
0.389214	3	1	39	4.61741e-10	1.50512	0
0.389214	3	3	20	4.42823e-10	1.24361	0
0.389214	3	7	3	3.80542e-10	1.24201	0
0.389214	3	8	29	7.31181e-10	2.94118	0
0.389214	3	9	19	4.98243e-10	1.61985	0
0.389214	3	10	5	2.29868e-10	0.367682	0
0.389214	3	13	31	3.70747e-10	9.64663	0
0.389214	3	14	34	4.05627e-10	9.31506	0
0.389214	3	15	8	4.34232e-10	10.4522	0
0.389214	3	25	37	2.32636e-10	0.893922	0
0.389214	3	26	23	2.46325e-10	0.581742	0
0.389214	3	27	2	2.34833e-10	0.413209	0
0.389214	3	28	28	3.96467e-10	3.81416	0
0.389214	3	31	24	3.88142e-10	1.21474	0
0.389214	3	32	22	4.68819e-10	1.6155	0
0.389214	3	33	38	2.80908e-10	0.645012	0
0.389214	3	34	4	2.81722e-10	0.826112	0
0.389214	3	40	33	2.00626e-10	0.248472	0
0.389214	3	49	18	4.76199e-10	1.55075	0
0.389214	3	52	32	2.03534e-10	5.86073	0
0.389214	3	53	35	2.75188e-10	0.593947	0
0.389214	3	54	7	4.5368e-10	1.46442	0
0.389214	3	55	1	4.75683e-10	1.93114	0
0.389214	3	56	21	2.21832e-10	0.33683	0
0.389214	3	58	30	4.46267e-10	6.37172	0
0.389214	3	59	6	2.97054e-10	8.43167	0
0.389214	3	60	17	3.9706e-10	1.28087	0
0.389214	4	21	1	6.12056e-10	2.02942	0
0.389214	4	23	5	6.55404e-10	2.78573	0
0.389214	4	24	3	5.91134e-10	2.82683	0
0.389214	4	29	2	1.17652e-12	0.00267109	0
0.389214	4	30	4	1.06472e-09	2.74007	0
0.389214	5	11	3	5.95666e-10	1.25577e+06	0
0.389214	5	12	4	5.82023e-10	1.22701e+06	0
0.389214	5	18	2	4.70341e-10	991565	0
0.389214	5	19	1	2.61681e-10	551672	0
0.389214	5	51	5	5.30591e-10	1.11858e+06	0
0.389214	6	4	1	2.01673e-10	0.371907	0
0.389214	6	6	2	4.66023e-10	0.874924	0
0.389214	6	41	3	6.74803e-06	8397.2	0
0.389214	7	42	3	6.74803e-06	28079.8	0
0.389214	7	44	1	6.74803e-06	29692	0
0.389214	7	50	2	2.77722e-10	0.426001	0
0.389214	8	16	3	1.1277e-10	237741	0
0.389214	8	17	2	1.70243e-09	3.58904e+06	0
0.389214	8	43	1	6.74803e-06	1.42261e+10	0
0.389214	9	20	1	9.03617e-10	1.90499e+06	0
0.389214	10	36	1	2.02375e-10	426644	0
0.389214	10	38	2	5.66713e-10	1.19474e+06	0
0.389214	10	45	3	6.74803e-06	1.42261e+10	0
0.389214	11	46	2	6.74803e-06	8703.82	0
0.389214	11	57	1	6.71376e-10	3.21103	0
0.389214	12	47	1	6.74803e-06	1.42261e+10	0
0.389214	13	22	2	2.52882e-10	0.461151	0
0.389214	13	48	1	6.74803e-06	8776.55	0
0.390214	1	2	1	3.13566e-10	661056	0
0.390214	1	5	2	5.40921e-10	1.14036e+06	0
0.390214	2	35	1	6.57197e-10	1.38549e+06	0
0.390214	2	37	2	4.78449e-10	1.00866e+06	0
0.390214	2	39	3	2.45085e-10	516685	0
0.390214	3	1	39	4.61741e-10	11.2663	0
0.390214	3	3	20	4.43167e-10	7.63696	0
0.390214	3	7	3	3.80542e-10	4.40176	0
0.390214	3	8	29	7.31614e-10	14.0953	0
0.390214	3	9	19	4.98243e-10	11.4412	0
0.390214	3	10	5	2.29537e-10	5.59851	0
0.390214	3	13	31	3.70747e-10	1.6786	0
0.390214	3	14	34	4.05627e-10	1.45909	0
0.390214	3	15	8	4.34232e-10	1.54085	0
0.390214	3	25	37	2.32327e-10	0.568649	0
0.390214	3	26	23	2.45981e-10	0.450912	0
0.390214	3	27	2	2.34438e-10	0.460978	0
0.390214	3	28	28	3.96467e-10	7.65379	0
0.390214	3	31	24	3.88003e-10	10.8473	0
0.390214	3	32	22	4.68996e-10	12.354	0
0.390214	3	33	38	2.80634e-10	3.55402	0
0.390214	3	34	4	2.81371e-10	1.9074	0
0.390214	3	40	33	2.00296e-10	5.43864	0
0.390214	3	49	18	4.76199e-10	11.4172	0
0.390214	3	52	32	2.03342e-10	0.260296	0
0.390214	3	53	35	2.74774e-10	0.560482	0
0.390214	3	54	7	4.53706e-10	1.6043	0
0.390214	3	55	1	4.76793e-10	11.2429	0
0.390214	3	56	21	2.21406e-10	5.89757	0
0.390214	3	58	30	4.46563e-10	8.50601	0
0.390214	3	59	6	2.96881e-10	0.798475	0
0.390214	3	60	17	3.9706e-10	4.68437	0
0.390214	4	21	1	6.12587e-10	2.67824	0
0.390214	4	23	5	6.55404e-10	2.53126	0
0.390214	4	24	3	5.91134e-10	1.67377	0
0.390214	4	29	2	1.43108e-12	0.00430069	0
0.390214	4	30	4	1.06472e-09	7.69075	0
0.390214	5	11	3	5.95666e-10	2.6859	0
0.390214	5	12	4	5.82023e-10	2.66214	0
0.390214	5	18	2	4.70085e-10	1.19082	0
0.390214	5	19	1	2.61354e-10	0.524678	0
0.390214	5	51	5	5.31301e-10	1.87397	0
0.390214	6	4	1	2.00975e-10	0.815013	0
0.390214	6	6	2	4.63872e-10	2.60501	0
0.390214	6	41	3	6.74803e-06	41438	0
0.390214	7	42	3	6.74803e-06	1.42261e+10	0
0.390214	7	44	1	6.74803e-06	1.42261e+10	0
0.390214	7	50	2	2.77124e-10	584229	0
0.390214	8	16	3	1.12369e-10	0.35225	0
0.390214	8	17	2	1.70243e-09	2.99918	0
0.390214	8	43	1	6.74803e-06	8744.59	0
0.390214	9	20	1	9.03617e-10	1.90499e+06	0
0.390214	10	36	1	2.01494e-10	0.965945	0
0.390214	10	38	2	5.66713e-10	3.19214	0
0.390214	10	45	3	6.74803e-06	40608.1	0
0.390214	11	46	2	6.74803e-06	1.42261e+10	0
0.390214	11	57	1	6.70812e-10	1.4142e+06	0
0.390214	12	47	1	6.74803e-06	8744.59	0
0.390214	13	22	2	2.52685e-10	532706	0
0.390214	13	48	1	6.74803e-06	1.42261e+10	0
0.391214	1	2	1	3.13423e-10	660754	0
0.391214	1	5	2	5.40921e-10	1.14036e+06	0
0.391214	2	35	1	6.57197e-10	3.34497	0
0.391214	2	37	2	4.78011e-10	1.98656	0
0.391214	2	39	3	2.44595e-10	0.599575	0
0.391214	3	1	39	4.61741e-10	927.502	0
0.391214	3	3	20	4.43512e-10	26.8057	0
0.391214	3	7	3	3.80542e-10	13.148	0
0.391214	3	8	29	7.32047e-10	35.8248	0
0.391214	3	9	19	4.98243e-10	1091.43	0
0.391214	3	10	5	2.29205e-10	24.2588	0
0.391214	3	13	31	3.70747e-10	4.94436	0
0.391214	3	14	34	4.05627e-10	12.0708	0
0.391214	3	15	8	4.34232e-10	13.1012	0
0.391214	3	25	37	2.32019e-10	53.7819	0
0.391214	3	26	23	2.45637e-10	57.034	0
0.391214	3	27	2	2.34044e-10	48.0891	0
0.391214	3	28	28	3.96467e-10	52.2604	0
0.391214	3	31	24	3.87865e-10	1.65871	0
0.391214	3	32	22	4.69172e-10	2.06907	0
0.391214	3	33	38	2.8036e-10	0.71371	0
0.391214	3	34	4	2.81019e-10	0.928244	0
0.391214	3	40	33	1.99966e-10	8.18538	0
0.391214	3	49	18	4.76199e-10	1356.27	0
0.391214	3	52	32	2.0315e-10	6.51616	0
0.391214	3	53	35	2.74361e-10	59.5327	0
0.391214	3	54	7	4.53732e-10	74.2865	0
0.391214	3	55	1	4.77906e-10	2.73288	0
0.391214	3	56	21	2.20981e-10	0.581734	0
0.391214	3	58	30	4.46859e-10	77.0721	0
0.391214	3	59	6	2.96708e-10	2.80457	0
0.391214	3	60	17	3.9706e-10	14.4459	0
0.391214	4	21	1	6.13117e-10	1.29256e+06	0
0.391214	4	23	5	6.55404e-10	1.38171e+06	0
0.391214	4	24	3	5.91134e-10	1.24622e+06	0
0.391214	4	29	2	1.57316e-12	3316.52	0
0.391214	4	30	4	1.06472e-09	2.24462e+06	0
0.391214	5	11	3	5.95666e-10	1.25577e+06	0
0.391214	5	12	4	5.82023e-10	1.22701e+06	0
0.391214	5	18	2	4.6983e-10	990489	0
0.391214	5	19	1	2.61029e-10	550296	0
0.391214	5	51	5	5.32013e-10	1.12158e+06	0
0.391214	6	4	1	2.00281e-10	422230	0
0.391214	6	6	2	4.61727e-10	973406	0
0.391214	6	41	3	6.74803e-06	1.42261e+10	0
0.391214	7	42	3	6.74803e-06	1.42261e+10	0
0.391214	7	44	1	6.74803e-06	1.42261e+10	0
0.391214	7	50	2	2.76527e-10	582970	0
0.391214	8	16	3	1.11969e-10	236052	0
0.391214	8	17	2	1.70243e-09	3.58904e+06	0
0.391214	8	43	1	6.74803e-06	1.42261e+10	0
0.391214	9	20	1	9.03617e-10	5.15372	0
0.391214	10	36	1	2.00618e-10	422940	0
0.391214	10	38	2	5.66713e-10	1.19474e+06	0
0.391214	10	45	3	6.74803e-06	1.42261e+10	0
0.391214	11	46	2	6.74803e-06	1.42261e+10	0
0.391214	11	57	1	6.70246e-10	1.413e+06	0
0.391214	12	47	1	6.74803e-06	1.42261e+10	0
0.391214	13	22	2	2.52487e-10	532289	0
0.391214	13	48	1	6.74803e-06	1.42261e+10	0
0.392214	1	2	1	3.1328e-10	660452	0
0.392214	1	5	2	5.40921e-10	1.14036e+06	0
0.392214	2	35	1	6.57197e-10	1.38549e+06	0
0.392214	2	37	2	4.77574e-10	1.00681e+06	0
0.392214	2	39	3	2.44106e-10	514620	0
0.392214	3	1	39	4.61741e-10	11.9797	0
0.392214	3	3	20	4.43857e-10	7.90317	0
0.392214	3	7	3	3.80542e-10	4.58819	0
0.392214	3	8	29	7.3248e-10	14.7872	0
0.392214	3	9	19	4.98243e-10	12.023	0
0.392214	3	10	5	2.28875e-10	5.83005	0
0.392214	3	13	31	3.70747e-10	1.68355	0
0.392214	3	14	34	4.05627e-10	1.46238	0
0.392214	3	15	8	4.34232e-10	1.54418	0
0.392214	3	25	37	2.31711e-10	0.940676	0
0.392214	3	26	23	2.45294e-10	0.594476	0
0.392214	3	27	2	2.3365e-10	0.477341	0
0.392214	3	28	28	3.96467e-10	8.76867	0
0.392214	3	31	24	3.87726e-10	15.1623	0
0.392214	3	32	22	4.69349e-10	20.2142	0
0.392214	3	33	38	2.80087e-10	44.1458	0
0.392214	3	34	4	2.80669e-10	42.7616	0
0.392214	3	40	33	1.99637e-10	7.55668	0
0.392214	3	49	18	4.76199e-10	12.0836	0
0.392214	3	52	32	2.02958e-10	0.259048	0
0.392214	3	53	35	2.73949e-10	0.619533	0
0.392214	3	54	7	4.53757e-10	1.71373	0
0.392214	3	55	1	4.79023e-10	13.409	0
0.392214	3	56	21	2.20557e-10	8.14251	0
0.392214	3	58	30	4.47156e-10	15.2612	0
0.392214	3	59	6	2.96535e-10	0.798293	0
0.392214	3	60	17	3.9706e-10	4.87085	0
0.392214	4	21	1	6.13649e-10	2.97116	0
0.392214	4	23	5	6.55404e-10	3.15402	0
0.392214	4	24	3	5.91134e-10	3.03842	0
0.392214	4	29	2	1.59511e-12	0.00491633	0
0.392214	4	30	4	1.06472e-09	8.44261	0
0.392214	5	11	3	5.95666e-10	2.69049	0
0.392214	5	12	4	5.82023e-10	2.66678	0
0.392214	5	18	2	4.69575e-10	1.18994	0
0.392214	5	19	1	2.60703e-10	0.522883	0
0.392214	5	51	5	5.32725e-10	1.88488	0
0.392214	6	4	1	1.99591e-10	0.818544	0
0.392214	6	6	2	4.5959e-10	2.62568	0
0.392214	6	41	3	6.74803e-06	42005.2	0
0.392214	7	42	3	6.74803e-06	1.42261e+10	0
0.392214	7	44	1	6.74803e-06	1.42261e+10	0
0.392214	7	50	2	2.75931e-10	581713	0
0.392214	8	16	3	1.11572e-10	0.348254	0
0.392214	8	17	2	1.70243e-09	3.00136	0
0.392214	8	43	1	6.74803e-06	8749.38	0
0.392214	9	20	1	9.03617e-10	1.90499e+06	0
0.392214	10	36	1	1.99748e-10	421105	0
0.392214	10	38	2	5.66713e-10	1.19474e+06	0
0.392214	10	45	3	6.74803e-06	1.42261e+10	0
0.392214	11	46	2	6.74803e-06	1.42261e+10	0
0.392214	11	57	1	6.69678e-10	1.41181e+06	0
0.392214	12	47	1	6.74803e-06	1.42261e+10	0
0.392214	13	22	2	2.52288e-10	531869	0
0.392214	13	48	1	6.74803e-06	1.42261e+10	0
0.393214	1	2	1	3.13136e-10	660149	0
0.393214	1	5	2	5.40921e-10	1.14036e+06	0
0.393214	2	35	1	6.57197e-10	1.38549e+06	0
0.393214	2	37	2	4.77136e-10	1.00589e+06	0
0.393214	2	39	3	2.43618e-10	513591	0
0.393214	3	1	39	4.61741e-10	5.49198	0
0.393214	3	3	20	4.44202e-10	10.7867	0
0.393214	3	7	3	3.80542e-10	22.0737	0
0.393214	3	8	29	7.32914e-10	21.8815	0
0.393214	3	9	19	4.98243e-10	7.36078	0
0.393214	3	10	5	2.28544e-10	1.43646	0
0.393214	3	13	31	3.70747e-10	1.72384	0
0.393214	3	14	34	4.05627e-10	1.96466	0
0.393214	3	15	8	4.34232e-10	2.00421	0
0.393214	3	25	37	2.31404e-10	0.92849	0
0.393214	3	26	23	2.44951e-10	0.591063	0
0.393214	3	27	2	2.33257e-10	0.475378	0
0.393214	3	28	28	3.96467e-10	8.79407	0
0.393214	3	31	24	3.87587e-10	11.6364	0
0.393214	3	32	22	4.69526e-10	13.085	0
0.393214	3	33	38	2.79814e-10	3.59858	0
0.393214	3	34	4	2.80319e-10	1.90992	0
0.393214	3	40	33	1.99309e-10	5.72478	0
0.393214	3	49	18	4.76199e-10	6.10718	0
0.393214	3	52	32	2.02767e-10	0.477045	0
0.393214	3	53	35	2.73537e-10	0.616783	0
0.393214	3	54	7	4.53782e-10	1.71194	0
0.393214	3	55	1	4.80142e-10	12.2482	0
0.393214	3	56	21	2.20134e-10	6.20839	0
0.393214	3	58	30	4.47452e-10	15.0206	0
0.393214	3	59	6	2.96362e-10	0.834601	0
0.393214	3	60	17	3.9706e-10	22.0065	0
0.393214	4	21	1	6.1418e-10	2.97267	0
0.393214	4	23	5	6.55404e-10	3.14698	0
0.393214	4	24	3	5.91134e-10	3.02557	0
0.393214	4	29	2	1.49379e-12	0.00460508	0
0.393214	4	30	4	1.06472e-09	8.4384	0
0.393214	5	11	3	5.95666e-10	2.94214	0
0.393214	5	12	4	5.82023e-10	2.90098	0
0.393214	5	18	2	4.6932e-10	2.10776	0
0.393214	5	19	1	2.60378e-10	0.567457	0
0.393214	5	51	5	5.33439e-10	2.18233	0
0.393214	6	4	1	1.98903e-10	419325	0
0.393214	6	6	2	4.57459e-10	964408	0
0.393214	6	41	3	6.74803e-06	1.42261e+10	0
0.393214	7	42	3	6.74803e-06	37265.6	0
0.393214	7	44	1	6.74803e-06	37265.6	0
0.393214	7	50	2	2.75336e-10	1.1383	0
0.393214	8	16	3	1.11177e-10	234381	0
0.393214	8	17	2	1.70243e-09	3.58904e+06	0
0.393214	8	43	1	6.74803e-06	1.42261e+10	0
0.393214	9	20	1	9.03617e-10	1.90499e+06	0
0.393214	10	36	1	1.98882e-10	0.967442	0
0.393214	10	38	2	5.66713e-10	3.22167	0
0.393214	10	45	3	6.74803e-06	41100.1	0
0.393214	11	46	2	6.74803e-06	1.42261e+10	0
0.393214	11	57	1	6.69109e-10	1.4106e+06	0
0.393214	12	47	1	6.74803e-06	1.42261e+10	0
0.393214	13	22	2	2.52088e-10	531448	0
0.393214	13	48	1	6.74803e-06	1.42261e+10	0
0.394214	1	2	1	3.12993e-10	0.746396	0
0.394214	1	5	2	5.40921e-10	0.989355	0
0.394214	2	35	1	6.57197e-10	1.38549e+06	0
0.394214	2	37	2	4.76699e-10	1.00497e+06	0
0.394214	2	39	3	2.43131e-10	512565	0
0.394214	3	1	39	4.61741e-10	1.84925	0
0.394214	3	3	20	4.44547e-10	1.40811	0
0.394214	3	7	3	3.80542e-10	1.40191	0
0.394214	3	8	29	7.33348e-10	3.43102	0
0.394214	3	9	19	4.98243e-10	1.88783	0
0.394214	3	10	5	2.28214e-10	0.471908	0
0.394214	3	13	31	3.70747e-10	3.28759	0
0.394214	3	14	34	4.05627e-10	19.282	0
0.394214	3	15	8	4.34232e-10	18.3179	0
0.394214	3	25	37	2.31097e-10	0.911486	0
0.394214	3	26	23	2.44609e-10	0.579238	0
0.394214	3	27	2	2.32865e-10	0.408131	0
0.394214	3	28	28	3.96467e-10	3.90383	0
0.394214	3	31	24	3.87448e-10	36.9903	0
0.394214	3	32	22	4.69702e-10	36.9425	0
0.394214	3	33	38	2.79541e-10	12.7	0
